=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.08.22 11:28:15 =~=~=~=~=~=~=~=~=~=~=~=
79.02,3.19
80.03,3.19
81.00,3.18
82.00,3.18
83.01,3.18
84.03,3.18
85.02,3.17
86.01,3.17
87.00,3.17
88.03,3.17
89.01,3.16
90.01,3.16
91.02,3.16
92.01,3.16
93.01,3.16
94.02,3.15
95.02,3.15
96.01,3.15
97.01,3.14
98.01,3.14
99.00,3.13
100.00,3.12
100.00,2.84
99.00,2.84
99.00,2.84
100.00,2.84
101.00,2.84
102.00,2.84
103.00,2.84
104.01,2.84
105.01,2.84
106.00,2.84
107.00,2.84
108.00,2.84
109.00,2.84
110.00,2.84
111.00,2.84
112.01,2.84
113.00,2.84
114.01,2.84
115.00,2.84
116.01,2.84
117.00,2.84
118.02,2.84
119.01,2.84
120.00,2.84
121.01,2.84
122.01,2.84
123.00,2.84
124.02,2.83
125.01,2.84
126.00,2.84
127.00,2.83
128.01,2.83
129.02,2.84
130.00,2.83
131.01,2.83
132.02,2.83
133.00,2.84
134.02,2.83
135.00,2.83
136.03,2.83
137.01,2.83
138.00,2.83
139.01,2.83
140.00,2.83
141.01,2.83
142.02,2.83
143.03,2.83
144.00,2.83
145.03,2.83
146.03,2.83
147.01,2.83
148.01,2.83
149.01,2.83
150.02,2.83
151.01,2.83
152.02,2.83
153.03,2.83
154.02,2.83
155.01,2.83
156.02,2.83
157.00,2.83
158.03,2.82
159.02,2.82
160.03,2.83
161.01,2.82
162.00,2.82
163.03,2.83
164.00,2.82
165.01,2.82
166.03,2.82
167.03,2.82
168.02,2.82
169.03,2.82
170.01,2.82
171.03,2.82
172.02,2.82
173.02,2.82
174.02,2.82
175.03,2.82
176.01,2.82
177.03,2.82
178.03,2.82
179.03,2.82
180.03,2.82
181.04,2.82
182.02,2.82
183.00,2.82
184.03,2.82
185.03,2.82
186.02,2.82
187.03,2.82
188.00,2.82
189.02,2.81
190.00,2.82
191.03,2.82
192.02,2.81
193.02,2.81
194.03,2.81
195.04,2.81
196.01,2.81
197.03,2.81
198.01,2.81
199.04,2.81
200.03,2.81
201.03,2.81
202.03,2.81
203.03,2.81
204.00,2.81
205.02,2.81
206.04,2.81
207.02,2.81
208.00,2.81
209.04,2.81
210.03,2.81
211.03,2.81
212.03,2.81
213.04,2.81
214.01,2.80
215.03,2.80
216.04,2.80
217.02,2.80
218.01,2.80
219.04,2.80
220.02,2.80
221.01,2.80
222.04,2.80
223.02,2.80
224.01,2.80
225.04,2.80
226.02,2.80
227.01,2.80
228.04,2.80
229.02,2.80
230.01,2.80
231.04,2.80
232.02,2.80
233.01,2.80
234.04,2.79
235.02,2.79
236.01,2.79
237.04,2.80
238.02,2.79
239.01,2.79
240.04,2.79
241.02,2.79
242.01,2.80
243.04,2.79
244.02,2.79
245.01,2.79
246.04,2.79
247.02,2.79
248.01,2.79
249.04,2.79
250.02,2.79
251.01,2.79
252.04,2.79
253.02,2.79
254.01,2.79
255.04,2.79
256.02,2.79
257.01,2.79
258.04,2.79
259.02,2.78
260.01,2.78
261.04,2.78
262.02,2.78
263.01,2.79
264.04,2.78
265.02,2.78
266.01,2.78
267.04,2.78
268.02,2.78
269.01,2.78
270.04,2.78
271.02,2.78
272.01,2.78
273.04,2.78
274.02,2.78
275.01,2.78
276.04,2.78
277.02,2.78
278.01,2.78
279.04,2.78
280.02,2.77
281.01,2.78
282.04,2.77
283.02,2.77
284.01,2.78
285.04,2.77
286.02,2.77
287.01,2.77
288.04,2.77
289.02,2.77
290.01,2.77
291.04,2.77
292.02,2.77
293.01,2.77
294.04,2.77
295.02,2.77
296.01,2.77
297.04,2.77
298.02,2.77
299.01,2.77
300.04,2.77
301.02,2.76
302.01,2.76
303.04,2.76
304.02,2.76
305.01,2.77
306.04,2.76
307.02,2.76
308.01,2.76
309.04,2.76
310.02,2.76
311.01,2.76
312.04,2.76
313.02,2.76
314.01,2.76
315.04,2.76
316.02,2.76
317.01,2.76
318.04,2.76
319.02,2.76
320.01,2.75
321.04,2.76
322.02,2.76
323.01,2.75
324.04,2.75
325.02,2.75
326.01,2.75
327.04,2.75
328.02,2.75
329.01,2.75
330.04,2.75
331.02,2.75
332.01,2.75
333.04,2.75
334.02,2.75
335.01,2.75
336.04,2.75
337.02,2.75
338.01,2.75
339.04,2.75
340.02,2.75
341.01,2.75
342.04,2.74
343.02,2.75
344.01,2.75
345.04,2.74
346.02,2.75
347.01,2.74
348.04,2.74
349.02,2.74
350.01,2.74
351.04,2.74
352.02,2.74
353.01,2.74
354.04,2.74
355.02,2.74
356.01,2.74
357.04,2.74
358.02,2.74
359.01,2.73
360.04,2.73
361.02,2.73
362.01,2.73
363.04,2.73
364.02,2.73
365.01,2.73
366.04,2.73
367.02,2.73
368.01,2.73
369.04,2.73
370.02,2.73
371.01,2.73
372.04,2.73
373.02,2.73
374.01,2.73
375.04,2.72
376.02,2.72
377.01,2.72
378.04,2.72
379.02,2.72
380.01,2.72
381.04,2.72
382.02,2.72
383.01,2.72
384.04,2.72
385.02,2.72
386.01,2.72
387.04,2.71
388.02,2.71
389.01,2.71
390.04,2.71
391.02,2.71
392.01,2.71
393.04,2.71
394.02,2.71
395.01,2.71
396.04,2.71
397.02,2.70
398.01,2.70
399.04,2.70
400.02,2.70
401.01,2.70
402.04,2.70
403.02,2.70
404.01,2.70
405.04,2.70
406.02,2.70
407.01,2.70
408.04,2.70
409.02,2.70
410.01,2.69
411.04,2.69
412.02,2.69
413.01,2.69
414.04,2.69
415.02,2.69
416.01,2.69
417.04,2.69
418.02,2.69
419.01,2.69
420.04,2.68
421.02,2.68
422.01,2.68
423.04,2.68
424.02,2.68
425.01,2.68
426.04,2.68
427.02,2.68
428.01,2.68
429.04,2.68
430.02,2.68
431.01,2.68
432.04,2.68
433.02,2.68
434.01,2.67
435.04,2.67
436.02,2.67
437.01,2.67
438.04,2.67
439.02,2.67
440.01,2.67
441.04,2.67
442.02,2.67
443.01,2.67
444.04,2.67
445.02,2.67
446.01,2.66
447.04,2.66
448.02,2.66
449.01,2.66
450.04,2.66
451.02,2.66
452.01,2.66
453.04,2.66
454.02,2.66
455.01,2.66
456.04,2.65
457.02,2.65
458.01,2.65
459.04,2.65
460.02,2.65
461.01,2.65
462.04,2.65
463.02,2.65
464.01,2.65
465.04,2.65
466.02,2.65
467.01,2.65
468.04,2.64
469.02,2.65
470.01,2.64
471.04,2.64
472.02,2.64
473.01,2.64
474.04,2.64
475.02,2.64
476.01,2.64
477.04,2.64
478.02,2.64
479.01,2.64
480.04,2.64
481.02,2.64
482.00,2.64
483.03,2.63
484.01,2.63
485.03,2.63
486.00,2.63
487.01,2.63
488.02,2.63
489.02,2.63
490.02,2.63
491.02,2.63
492.01,2.63
493.04,2.62
494.02,2.63
495.04,2.62
496.01,2.62
497.02,2.62
498.02,2.62
499.03,2.62
500.02,2.62
501.01,2.62
502.04,2.62
503.03,2.62
504.00,2.62
505.01,2.61
506.02,2.61
507.03,2.61
508.02,2.61
509.02,2.61
510.01,2.61
511.03,2.61
512.01,2.61
513.02,2.61
514.02,2.61
515.03,2.61
516.02,2.61
517.01,2.61
518.03,2.61
519.01,2.61
520.02,2.60
521.02,2.60
522.02,2.60
523.01,2.60
524.04,2.60
525.01,2.60
526.03,2.60
527.03,2.60
528.02,2.60
529.02,2.60
530.00,2.59
531.01,2.59
532.02,2.59
533.02,2.59
534.01,2.59
535.03,2.59
536.01,2.59
537.01,2.59
538.01,2.59
539.03,2.59
540.01,2.59
541.02,2.59
542.02,2.59
543.01,2.58
544.02,2.59
545.03,2.58
546.02,2.58
547.01,2.58
548.02,2.58
549.02,2.58
550.01,2.58
551.03,2.58
552.00,2.58
553.02,2.58
554.01,2.57
555.01,2.58
556.03,2.57
557.01,2.57
558.01,2.57
559.03,2.57
560.00,2.57
561.02,2.57
562.00,2.57
563.03,2.57
564.01,2.57
565.03,2.56
566.01,2.56
567.01,2.57
568.01,2.57
569.03,2.56
570.00,2.56
571.01,2.56
572.00,2.56
573.00,2.56
574.00,2.56
575.01,2.56
576.01,2.56
577.02,2.56
578.02,2.56
579.01,2.55
580.00,2.55
581.02,2.55
582.01,2.55
583.00,2.55
584.02,2.55
585.00,2.55
586.01,2.55
587.00,2.55
588.01,2.55
589.00,2.55
590.02,2.55
591.00,2.55
592.01,2.54
593.00,2.54
594.01,2.54
595.00,2.54
596.01,2.54
597.00,2.54
598.00,2.54
599.00,2.54
600.00,2.54
601.00,2.54
601.00,2.54
599.99,2.54
599.00,2.54
597.99,2.54
596.99,2.54
595.98,2.55
594.99,2.55
593.99,2.55
592.98,2.55
591.99,2.55
590.98,2.55
589.99,2.55
588.99,2.55
587.97,2.56
586.99,2.55
585.98,2.56
584.96,2.56
584.00,2.56
582.96,2.56
581.98,2.56
580.97,2.57
579.99,2.57
578.97,2.57
577.98,2.57
576.97,2.57
575.98,2.57
574.97,2.57
574.00,2.58
572.95,2.58
571.99,2.58
570.96,2.58
569.96,2.58
569.00,2.58
567.97,2.58
566.97,2.58
565.97,2.59
564.95,2.59
563.97,2.59
562.97,2.59
561.97,2.59
560.95,2.59
559.98,2.59
558.99,2.60
558.00,2.60
556.99,2.60
555.97,2.60
554.94,2.60
553.96,2.60
552.97,2.61
551.97,2.61
550.96,2.61
550.00,2.61
548.97,2.61
547.99,2.61
546.94,2.61
545.95,2.62
544.95,2.62
543.94,2.62
542.99,2.62
541.96,2.62
540.99,2.62
539.94,2.62
538.96,2.63
537.97,2.63
536.97,2.63
535.96,2.63
534.95,2.63
534.00,2.63
532.97,2.64
531.93,2.64
530.96,2.64
529.98,2.64
529.00,2.64
527.93,2.64
526.94,2.64
525.93,2.64
525.00,2.65
523.98,2.65
522.96,2.65
521.93,2.65
520.97,2.65
519.92,2.65
518.96,2.65
517.98,2.66
516.92,2.66
515.94,2.66
514.94,2.66
513.94,2.66
512.94,2.66
511.93,2.66
511.00,2.67
509.98,2.67
508.96,2.67
507.92,2.67
506.97,2.67
505.93,2.68
504.97,2.67
503.92,2.68
502.95,2.68
501.97,2.68
500.99,2.68
499.92,2.68
498.93,2.68
497.93,2.69
496.93,2.69
495.93,2.69
494.92,2.69
494.00,2.69
492.98,2.69
491.96,2.70
490.93,2.70
489.99,2.70
488.96,2.70
487.93,2.70
486.99,2.70
485.96,2.70
484.93,2.71
483.99,2.71
482.96,2.71
481.93,2.71
480.99,2.71
479.96,2.71
478.93,2.72
477.99,2.72
476.96,2.72
475.93,2.72
474.99,2.72
473.96,2.72
472.93,2.72
471.99,2.72
470.96,2.73
469.93,2.73
468.99,2.73
467.96,2.73
466.93,2.73
465.99,2.73
464.96,2.74
463.93,2.74
462.99,2.74
461.96,2.74
460.93,2.74
459.99,2.74
458.96,2.75
457.93,2.75
456.99,2.75
455.96,2.75
454.93,2.75
453.99,2.75
452.96,2.75
451.93,2.76
450.99,2.76
449.96,2.76
448.93,2.76
447.99,2.76
446.96,2.76
445.93,2.77
444.99,2.77
443.96,2.77
442.93,2.77
441.99,2.77
440.96,2.77
439.93,2.78
438.99,2.78
437.96,2.78
436.93,2.78
435.99,2.78
434.96,2.78
433.93,2.79
432.99,2.79
431.96,2.79
430.93,2.79
429.99,2.79
428.96,2.79
427.93,2.79
426.99,2.79
425.96,2.80
424.93,2.80
423.99,2.80
422.96,2.80
421.93,2.80
420.99,2.81
419.96,2.81
418.93,2.81
417.99,2.81
416.96,2.82
415.93,2.82
414.99,2.82
413.96,2.82
412.93,2.82
411.99,2.82
410.96,2.82
409.93,2.82
408.99,2.82
407.96,2.83
406.93,2.83
405.99,2.83
404.96,2.83
403.93,2.83
402.99,2.83
401.96,2.84
400.93,2.84
399.99,2.84
398.96,2.84
397.93,2.84
396.99,2.84
395.96,2.85
394.93,2.85
393.99,2.85
392.96,2.85
391.93,2.85
390.99,2.85
389.96,2.86
388.93,2.86
387.99,2.86
386.96,2.86
385.93,2.86
384.99,2.86
383.96,2.86
382.93,2.87
381.99,2.87
380.96,2.87
379.93,2.87
378.99,2.87
377.96,2.87
376.93,2.88
375.99,2.88
374.96,2.88
373.93,2.88
372.99,2.88
371.96,2.88
370.93,2.88
369.99,2.89
368.96,2.89
367.93,2.89
366.99,2.89
365.96,2.89
364.93,2.89
363.99,2.89
362.96,2.90
361.93,2.90
360.99,2.90
359.96,2.90
358.93,2.90
357.99,2.90
356.96,2.91
355.93,2.91
354.99,2.91
353.96,2.91
352.93,2.91
351.99,2.91
350.96,2.91
349.93,2.92
348.99,2.92
347.96,2.92
346.93,2.92
345.99,2.92
344.96,2.92
343.93,2.93
342.99,2.93
341.96,2.93
340.93,2.93
339.99,2.93
338.96,2.93
337.93,2.93
336.99,2.94
335.96,2.94
334.93,2.94
333.99,2.94
332.96,2.94
331.93,2.94
330.99,2.94
329.96,2.95
328.93,2.95
327.99,2.95
326.96,2.95
325.93,2.95
324.99,2.95
323.96,2.95
322.93,2.96
321.99,2.96
320.96,2.96
319.93,2.96
318.99,2.96
317.96,2.96
316.93,2.96
315.99,2.96
314.96,2.97
313.93,2.97
312.99,2.97
311.96,2.97
310.93,2.97
309.99,2.97
308.96,2.98
307.93,2.98
306.99,2.98
305.96,2.98
304.93,2.98
303.99,2.98
302.96,2.98
301.93,2.98
300.99,2.99
299.96,2.99
298.93,2.99
297.99,2.99
296.96,2.99
295.93,2.99
294.99,2.99
293.96,3.00
292.93,3.00
291.99,3.00
290.96,3.00
289.93,3.00
288.99,3.00
287.96,3.00
286.93,3.01
285.99,3.01
284.96,3.01
283.93,3.01
282.99,3.01
281.96,3.01
280.93,3.01
279.99,3.01
278.96,3.02
277.93,3.02
276.99,3.02
275.96,3.02
274.93,3.02
273.99,3.02
272.96,3.02
271.93,3.03
270.99,3.03
269.96,3.03
268.93,3.03
267.99,3.03
266.96,3.03
265.93,3.04
264.99,3.04
263.96,3.04
262.93,3.04
261.99,3.04
260.96,3.04
259.93,3.04
258.99,3.04
257.96,3.05
256.93,3.04
255.99,3.05
254.96,3.05
253.93,3.05
252.99,3.05
251.96,3.05
250.93,3.05
249.99,3.05
248.96,3.05
247.93,3.06
246.99,3.06
245.96,3.06
244.93,3.06
243.99,3.06
242.96,3.06
241.93,3.06
240.99,3.06
239.96,3.07
238.93,3.07
237.99,3.07
236.96,3.07
235.93,3.07
234.99,3.07
233.96,3.07
232.93,3.07
231.99,3.08
230.96,3.08
229.93,3.08
228.99,3.08
227.96,3.08
226.93,3.08
225.99,3.08
224.96,3.08
223.93,3.09
222.99,3.09
221.96,3.09
220.93,3.09
219.99,3.09
218.96,3.09
217.93,3.09
216.99,3.09
215.96,3.09
214.93,3.09
213.99,3.10
212.96,3.10
211.93,3.10
210.99,3.10
209.96,3.10
208.93,3.10
207.99,3.10
206.96,3.10
205.93,3.10
204.99,3.11
203.96,3.11
202.93,3.11
201.99,3.11
200.96,3.11
199.93,3.11
198.99,3.11
197.96,3.11
196.93,3.11
195.99,3.11
194.96,3.12
193.93,3.12
192.99,3.12
191.96,3.12
190.93,3.12
189.99,3.12
188.96,3.12
187.93,3.12
186.99,3.12
185.96,3.13
184.93,3.13
183.99,3.13
182.96,3.13
181.93,3.13
180.99,3.13
179.96,3.13
178.93,3.13
177.99,3.13
176.96,3.14
175.93,3.14
174.99,3.14
173.96,3.14
172.93,3.14
171.99,3.14
170.96,3.14
169.93,3.14
168.99,3.14
167.96,3.14
166.93,3.14
165.99,3.15
164.96,3.15
163.93,3.15
162.99,3.15
161.96,3.15
160.93,3.15
159.99,3.15
158.96,3.15
157.93,3.15
156.99,3.15
155.96,3.15
154.93,3.15
153.99,3.16
152.96,3.16
151.93,3.16
150.99,3.16
149.96,3.16
148.93,3.16
147.99,3.16
146.96,3.16
145.93,3.16
144.99,3.16
143.96,3.16
142.93,3.17
141.99,3.16
140.96,3.16
139.93,3.17
138.99,3.17
137.96,3.17
136.93,3.17
135.99,3.17
134.96,3.17
133.93,3.17
132.99,3.17
131.96,3.17
130.93,3.17
129.99,3.17
128.96,3.17
127.93,3.17
126.99,3.17
125.96,3.18
124.93,3.17
123.99,3.18
122.96,3.18
121.93,3.18
120.99,3.18
119.96,3.18
118.93,3.18
117.99,3.18
116.96,3.18
115.93,3.18
114.99,3.18
113.96,3.18
112.93,3.19
111.99,3.19
110.96,3.19
109.93,3.19
108.91,3.19
107.99,3.20
106.97,3.20
105.96,3.20
104.96,3.20
103.96,3.20
102.97,3.20
101.98,3.20
100.99,3.20
99.92,3.21
98.95,3.21
97.98,3.21
96.93,3.22
95.97,3.22
94.93,3.23
93.98,3.23
92.94,3.24
91.92,3.25
90.98,3.26
89.97,3.26
88.96,3.27
87.96,3.29
86.96,3.30
85.97,3.32
84.98,3.33
83.92,3.32
82.95,3.32
81.98,3.32
80.94,3.33
79.98,3.32
78.95,3.32
77.93,3.33
76.99,3.33
75.98,3.33
